0.52669,0.46207,0.47606,0.45494,0.52106,0.46462,0.47508,0.51103,0.48473,0.47357,0.46814,0.47830,0.54997,0.51009,0.46673,0.51338,0.51313,0.48171,0.49703,0.49754,0.49978,0.92633,0.38195,0.96526,0.94858,0.39528,0.83369,0.00616,hindu
0.52862,0.46663,0.47670,0.45420,0.51895,0.46710,0.47844,0.51007,0.49124,0.47483,0.46950,0.47978,0.54708,0.51463,0.46312,0.51668,0.50973,0.48613,0.49579,0.50049,0.49936,0.95354,0.38877,0.92024,0.94885,0.40878,0.92138,0.01075,hindu
0.52788,0.46516,0.47538,0.45397,0.51282,0.46887,0.47745,0.51455,0.48943,0.47360,0.47174,0.47824,0.54936,0.50790,0.46871,0.51702,0.51258,0.47990,0.50025,0.50178,0.49828,0.94627,0.41194,0.90198,0.95420,0.40900,0.86297,0.00593,hindu
0.52821,0.46593,0.47808,0.44957,0.50732,0.47331,0.48426,0.52368,0.47697,0.47397,0.47114,0.48010,0.54351,0.51236,0.46018,0.52219,0.50625,0.48422,0.49862,0.49493,0.50239,0.96270,0.39619,0.78228,0.96743,0.42906,0.97517,0.00855,hindu
0.52580,0.46215,0.47605,0.45154,0.51159,0.46906,0.48390,0.51638,0.48128,0.47222,0.46985,0.47853,0.54969,0.50581,0.46480,0.51923,0.51156,0.48138,0.50065,0.49904,0.50060,0.92240,0.41885,0.86260,0.96464,0.42263,0.89297,0.00276,hindu
0.52567,0.46204,0.47616,0.44795,0.50758,0.47134,0.49451,0.52174,0.48775,0.47424,0.46660,0.47874,0.55080,0.50735,0.46470,0.51789,0.51676,0.48173,0.49315,0.50143,0.49613,0.92163,0.42177,0.68226,0.93101,0.42488,0.84538,0.01182,hindu
0.52409,0.46161,0.47434,0.44916,0.50778,0.46924,0.48763,0.51894,0.48298,0.47452,0.46706,0.47829,0.55015,0.50491,0.46355,0.51895,0.51578,0.48120,0.50089,0.50035,0.50102,0.90367,0.44386,0.79482,0.93190,0.44163,0.85162,0.00140,hindu
0.52611,0.45881,0.47447,0.44988,0.51621,0.46857,0.48469,0.52026,0.48297,0.47436,0.46863,0.47661,0.55416,0.50635,0.46637,0.51401,0.51898,0.48389,0.50063,0.49935,0.50086,0.90864,0.40511,0.84466,0.94648,0.42470,0.78121,0.00238,hindu
0.52860,0.45576,0.48242,0.44949,0.50638,0.46359,0.48382,0.51586,0.47627,0.47385,0.46246,0.47852,0.55018,0.50252,0.46262,0.51717,0.51471,0.48127,0.50025,0.50157,0.49757,0.83566,0.39878,0.83459,0.84446,0.43883,0.83581,0.00342,hindu
0.53170,0.47001,0.46920,0.44445,0.50505,0.47585,0.48806,0.51464,0.48334,0.47131,0.46991,0.48171,0.54765,0.51246,0.45968,0.52181,0.50882,0.48386,0.49964,0.50037,0.49892,0.95753,0.40210,0.78035,0.97474,0.40154,0.96871,0.00523,hindu
