0.52613,0.45798,0.49390,0.49220,0.54790,0.48568,0.49557,0.51128,0.49853,0.47417,0.43924,0.49286,0.49990,0.45080,0.47613,0.50036,0.47954,0.49214,0.38017,0.35252,0.49081,0.86705,0.18040,0.86621,0.84436,0.83643,0.97197,0.21970,ketua
0.52887,0.45672,0.49415,0.49382,0.54964,0.48216,0.49397,0.50929,0.50120,0.47516,0.43809,0.48545,0.50086,0.44717,0.46932,0.50085,0.48264,0.49449,0.37870,0.35093,0.47288,0.88103,0.20550,0.75952,0.85704,0.84650,0.92955,0.22423,ketua
0.52529,0.45602,0.49683,0.49426,0.55099,0.48222,0.49243,0.51152,0.50135,0.47414,0.44020,0.48508,0.50523,0.44516,0.47068,0.50067,0.48514,0.49503,0.38660,0.35664,0.47461,0.84814,0.18057,0.76116,0.84421,0.83358,0.94689,0.21568,ketua
0.52649,0.45868,0.49406,0.49810,0.54840,0.48274,0.49332,0.50624,0.50370,0.47795,0.43933,0.48611,0.50491,0.44586,0.47250,0.50117,0.48529,0.49554,0.38193,0.36134,0.47755,0.87553,0.22053,0.63183,0.82432,0.84995,0.95224,0.21423,ketua
0.52383,0.45606,0.49871,0.49596,0.54950,0.47902,0.49916,0.51695,0.49553,0.47329,0.44084,0.48179,0.50517,0.44758,0.47168,0.50118,0.48576,0.49392,0.37853,0.35837,0.47803,0.83589,0.18795,0.96582,0.84500,0.83642,0.96653,0.21956,ketua
0.52455,0.45474,0.49846,0.49401,0.55339,0.48133,0.49331,0.51178,0.50146,0.47147,0.44022,0.48592,0.49668,0.44836,0.46754,0.50225,0.48642,0.49526,0.37969,0.36008,0.47625,0.82998,0.16800,0.76081,0.86110,0.84655,0.92699,0.21732,ketua
0.52420,0.45592,0.49907,0.49615,0.55158,0.47896,0.49857,0.51605,0.49666,0.47662,0.44226,0.48243,0.49966,0.44786,0.47020,0.50247,0.48424,0.49504,0.37536,0.35599,0.47811,0.83603,0.18557,0.89540,0.82936,0.86886,0.93542,0.22386,ketua
0.52602,0.45589,0.49205,0.49550,0.55597,0.49175,0.48916,0.51522,0.49989,0.47274,0.43859,0.49032,0.49810,0.45071,0.47047,0.50038,0.48244,0.48930,0.37393,0.34142,0.46279,0.85283,0.17394,0.81162,0.86309,0.83048,0.95984,0.23810,ketua
0.52716,0.45679,0.49640,0.49464,0.55456,0.48567,0.49219,0.51266,0.50065,0.47816,0.43722,0.49078,0.49689,0.45247,0.47463,0.50017,0.48305,0.48769,0.37538,0.34991,0.47757,0.85160,0.17716,0.79258,0.82759,0.86594,0.95400,0.22930,ketua
0.52560,0.45391,0.49903,0.49017,0.55577,0.48366,0.49754,0.51941,0.49665,0.47520,0.43634,0.49179,0.49867,0.45327,0.47395,0.50087,0.48406,0.48780,0.37950,0.34747,0.48250,0.82570,0.14112,0.98012,0.83762,0.84367,0.95155,0.22772,ketua
0.53092,0.45540,0.50673,0.49493,0.54898,0.47287,0.49909,0.51713,0.49310,0.47292,0.43952,0.48892,0.49726,0.45047,0.46780,0.50365,0.48306,0.49361,0.37097,0.35286,0.48422,0.81772,0.19218,0.97973,0.86736,0.83611,0.91573,0.22907,ketua
0.52733,0.45620,0.50428,0.49625,0.55397,0.47652,0.49959,0.51882,0.49426,0.47290,0.44045,0.49176,0.50019,0.44800,0.46942,0.50319,0.48428,0.49505,0.37162,0.34801,0.48563,0.83517,0.18032,0.98110,0.85464,0.82291,0.92834,0.23281,ketua
